time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
0.570770001,2939091,274122,1286984,0,0,0,0,1499,2759
0.5719357,2755148,185776,873829,181123,0,0,0,1859,2313
0.573142654,2908223,236919,1106598,180737,0,0,0,0,2065
0.574456524,3124633,410883,1874793,183440,0,0,0,0,2465
0.575658817,2847876,348216,1637624,233326,44008,0,0,0,2493
0.576872525,2907868,367108,1730537,235654,60716,0,0,0,0
0.578141989,3079516,318593,1486205,202439,60377,0,0,0,0
0.579508308,2934924,309163,1403642,100039,41084,23668,0,0,0
0.580717531,0,501415,2272105,186902,62179,27953,0,0,0
0.581891137,0,401015,1877761,229885,57881,28076,0,0,0
0.583061103,0,389227,1834208,293605,31117,28176,0,0,0
0.584317788,0,232245,623400,145738,59372,31268,97174,0,0
0.585661594,0,0,1073175,186271,83807,29404,227947,0,0
0.586849193,0,0,1048235,174027,54651,28375,222545,0,0
0.588049187,0,0,935096,197944,54054,28740,209602,0,0
0.5892651,0,0,0,198094,51974,29846,206601,0,0
0.590520108,0,0,0,215427,64739,29084,271093,0,0
0.591720744,0,0,0,282182,49510,28501,370022,2180,0
0.592942006,0,0,0,0,53874,29450,446937,1382,0
0.594185734,0,0,0,0,75357,30706,326563,1791,0
0.595570217,0,0,0,0,44989,32690,185684,781,719
0.596844667,0,0,0,0,0,26306,359460,1346,2244
0.598030626,0,0,0,0,0,28304,612717,1318,1951
0.599169857,3188575,502181,7437927,80000,20185,35982,430421,2697,3922
0.60036008,2867826,0,0,0,0,29714,289346,1836,2862
0.601681916,2976976,0,0,0,0,0,159381,886,969
0.602913981,2945974,0,0,0,0,0,250535,1907,2622
0.604090935,2782328,213826,994197,0,0,0,266367,1661,2430
0.605334525,2980008,440477,2016547,0,0,0,0,813,1633
0.606547623,2904992,299634,1399101,0,0,0,0,1203,2100
0.607760828,2867625,355430,1679536,177376,0,0,0,2087,2196
0.608970346,2897926,475310,1880279,206869,0,0,0,0,1018
0.610172994,2881491,492735,1968055,182420,0,0,0,0,1901
0.611464355,3017295,218918,1027622,169160,31742,0,0,0,2497
0.612820493,2897173,163267,774360,129475,58636,0,0,0,0
0.614030925,2896515,310773,1461646,275884,61672,0,0,0,0
0.615215557,2832881,352945,1658472,250700,67387,0,0,0,0
0.616392109,2807684,308095,1448257,275046,26922,27989,0,0,0
0.617641898,0,224980,1066477,137210,56661,31605,0,0,0
0.619023546,0,203756,957658,185790,76999,30984,0,0,0
0.6202733,0,238284,1034510,212758,49368,28727,204900,0,0
0.621485939,0,0,1340625,187441,49368,29253,287271,0,0
0.622729586,0,0,1397931,164090,46794,30305,307565,0,0
0.623932014,0,0,1008163,184514,72856,27915,226561,0,0
0.625147239,0,0,0,231785,67548,29163,403295,0,0
0.626362421,0,0,0,178799,49379,29136,622407,0,0
0.627612042,0,0,0,224989,66270,31018,350142,693,0
0.629029902,3945461,352910,5369659,54623,58294,42799,228962,1946,1682
0.630238844,0,0,0,0,72666,26735,305197,2178,0
0.631408046,0,0,0,0,52094,27675,339333,2215,2928
0.632570287,0,0,0,0,0,27903,471604,1704,2699
0.633813003,0,0,0,0,0,31836,332785,1658,2344
0.635313458,0,0,0,0,0,32286,169898,1108,1489
0.636520563,2876373,0,0,0,0,28860,270752,1371,2753
0.637791781,3044117,0,0,0,0,0,218343,2079,2415
0.638971022,2824963,0,0,0,0,0,286232,1267,2555
0.640153582,2795655,553492,2570161,0,0,0,536523,893,1719
0.641359996,2889850,347325,1557715,0,0,0,0,1551,2663
0.642561752,2878635,343062,1601882,0,0,0,0,2059,2879
0.64381219,3001950,336716,1599472,202369,0,0,0,2987,3406
0.64527622,3422733,160954,753438,111176,0,0,0,0,1530
0.646512668,2627350,285772,1347877,222952,0,0,0,0,2919
0.647688098,2788549,346676,1628478,291766,14203,0,0,0,3244
0.648860414,2806461,425793,2010330,305377,14522,0,0,0,0
0.65004445,2853901,393412,1866829,284364,22961,0,0,0,0
0.65136897,2989815,168514,773182,91748,54117,18658,0,0,0
0.652628687,2959200,344480,1579027,182252,66184,30062,0,0,0
0.653832706,0,293838,1381040,208610,81360,28926,0,0,0
0.655034602,0,381163,1727468,178349,71015,28630,0,0,0
0.656244749,0,462722,2622060,183410,56977,28803,595431,0,0
0.657501142,0,0,1644383,210507,74183,30115,346095,0,0
0.658753877,3681486,251288,2331155,174484,65864,42134,271818,776,1633
0.660071921,0,0,639891,133587,71923,28656,170271,0,0
0.66128877,0,0,0,231005,74362,29231,358094,0,0
0.662484116,0,0,0,233891,48375,26216,360046,0,0
0.663659245,0,0,0,168766,38388,27901,651773,1752,0
0.6647928,0,0,0,0,35815,27217,439112,1597,0
0.665927355,0,0,0,0,56348,27237,344001,2451,0
0.667146957,0,0,0,0,49734,31966,237569,2220,0
0.66852573,0,0,0,0,31980,28326,128498,1337,1965
0.669716027,0,0,0,0,0,28670,288306,1950,2904
0.670908022,0,0,0,0,0,28662,253062,1942,2474
0.672126039,2880578,0,0,0,0,29278,298792,2043,2565
0.673360491,2954465,0,0,0,0,0,334746,1883,2383
0.674561832,2875108,0,0,0,0,0,385759,2300,2543
0.675748422,2809180,283241,1278971,0,0,0,361334,1013,2124
0.677065202,3027065,250536,1182574,0,0,0,0,1259,1907
0.67819882,2486947,305309,1432458,0,0,0,0,2082,2580
0.679319913,2685831,613807,2806236,0,0,0,0,843,2045
0.680435878,2649758,449583,2102384,245420,0,0,0,190,2773
0.681606278,3704619,438173,3052932,263127,17932,33884,308383,668,4427
0.682748795,2735910,389418,1832444,246602,0,0,0,0,2758
0.684011589,3041257,279552,1307342,194168,48173,0,0,0,3474
0.685414349,3107573,159928,744392,128601,60473,0,0,0,0
0.686605812,2855086,417389,1922258,178748,67113,0,0,0,0
0.687817648,2890890,319502,1484801,223954,76445,28046,0,0,0
0.68904145,0,306806,1444468,206177,81673,29351,0,0,0
0.690289228,0,415738,1900600,209704,67458,29964,0,0,0
0.691497687,0,603418,2703743,189970,51052,28511,376156,0,0
0.692686086,0,0,1590030,211885,74475,28515,350467,0,0
0.693863579,0,0,968032,149237,61668,28889,202879,0,0
0.695119898,0,0,967074,178636,72475,26399,204676,0,0
0.696311758,0,0,1493329,298775,34636,28255,397818,0,0
0.697494391,0,0,0,264986,52478,28285,353063,0,0
0.698657392,0,0,0,303545,19322,27880,404884,0,0
0.699788991,0,0,0,291850,18057,27165,414978,1641,0
0.70103037,0,0,0,0,63014,30899,116017,1105,0
0.702296417,0,0,0,0,63198,27558,278033,1653,0
0.703472396,0,0,0,0,65542,28004,371669,1218,2754
0.704713948,0,0,0,0,0,29918,303956,1654,2550
0.705947631,0,0,0,0,0,29354,415386,1478,2198
0.707108286,0,0,0,0,0,27759,548666,1039,1759
0.708352996,2938875,0,0,0,0,31241,177397,1081,1339
0.709636651,3984521,316462,6349563,84491,20034,37671,373176,2191,3246
0.710871318,3280809,227410,4114283,65635,9228,30255,335594,2542,3192
0.712037278,2753998,273692,1280838,0,0,0,369331,2011,2380
0.713186646,2750238,444193,2027449,0,0,0,0,1694,2541
0.71434996,2785857,621764,2903387,0,0,0,0,1118,2106
0.715516192,2742888,404181,1904304,225828,0,0,0,1634,2655
0.71669568,2869257,293131,1308640,219455,0,0,0,0,3096
0.718096999,3334368,66600,311215,91562,0,0,0,0,1351
0.719333644,2949118,291940,1375224,224145,0,0,0,0,2975
0.720564283,2905884,276888,1311972,235430,76716,0,0,0,1292
0.721839515,3052042,259890,1216918,228850,79960,0,0,0,0
0.723067814,2938731,327007,1546313,253092,66160,0,0,0,0
0.72427067,2881129,367926,1739902,261448,40394,29235,0,0,0
0.725581176,0,319009,1494409,211916,53660,30806,0,0,0
0.726805979,0,442240,2031439,196238,71272,29968,0,0,0
0.72799589,0,333192,1491796,227296,66629,27385,302552,0,0
0.729182834,0,0,2477472,224545,36058,28362,539734,0,0
0.730347723,0,0,2763601,244090,23264,27935,592899,0,0
0.731440097,3233384,385030,3108489,268656,55111,34685,426299,629,2258
0.732618875,0,0,0,260988,41314,28368,412672,0,0
0.733893177,0,0,0,184096,53648,32453,264738,0,0
0.735253139,0,0,0,147710,74816,31360,188796,0,0
0.736470348,0,0,0,169504,62855,28597,382967,1196,0
0.737680785,0,0,0,0,71009,28997,298561,2060,0
0.738903669,0,0,0,0,74244,29428,343275,1779,0
0.740123036,0,0,0,0,64260,30366,366549,1447,2374
0.741515537,0,0,0,0,0,32622,525479,455,1144
0.742754865,0,0,0,0,0,28964,320814,1787,2377
0.743941635,2792592,0,0,0,0,28541,339551,1818,2560
0.745136749,2855577,0,0,0,0,0,384999,2787,3756
0.74631635,2822002,0,0,0,0,0,413529,2648,3792
0.747475869,2749984,336794,1522285,0,0,0,353581,2326,2746
0.748651313,2813883,422266,1990276,0,0,0,0,2618,3125
0.749800506,2759635,354554,1681158,0,0,0,0,2357,3083
0.751054329,3034295,173536,811522,0,0,0,0,814,952
0.752310532,2947063,331444,1506020,178642,0,0,0,1425,2297
0.753518343,2889529,310079,1458463,205516,0,0,0,0,2470
0.754736822,2920961,307426,1443491,220403,0,0,0,0,2791
0.755940025,2849980,657211,2996916,165578,26607,0,0,0,2007
0.757214548,3092380,256948,1207298,180933,72983,0,0,0,0
0.758580103,3232138,234514,1117008,144648,62496,0,0,0,0
0.759802512,4024871,368134,2876574,254961,81244,39139,418864,678,1225
0.76103419,0,356933,1679944,230409,76626,29639,0,0,0
0.76222022,0,420365,1957642,255516,43445,28310,0,0,0
0.763402791,0,672181,3055232,189921,37171,28074,181191,0,0
0.764586364,0,0,2072019,252616,34113,28268,441682,0,0
0.765752298,0,0,1647079,280127,40390,27970,362398,0,0
0.766999241,0,0,1266264,212460,44386,32348,272233,0,0
0.768331823,0,0,538565,133305,73877,29320,143141,0,0
0.769552628,0,0,0,189871,57240,29286,239200,0,0
0.77073261,0,0,0,192150,58037,28535,211201,0,0
0.7719399,0,0,0,233325,70981,28504,293488,1916,0
0.773125314,0,0,0,0,61168,28519,346310,1871,0
0.774340854,0,0,0,0,34693,29862,387377,2438,0
0.775600761,0,0,0,0,52643,28929,346350,837,2180
0.776809065,0,0,0,0,0,28996,322614,1739,2624
0.778007645,0,0,0,0,0,28650,472431,1587,2733
0.779186499,0,0,0,0,0,28103,623097,1257,1984
0.780365989,3945633,190223,4041841,66744,20151,36504,468909,3323,4826
0.781541822,2815715,0,0,0,0,0,421214,2187,2961
0.782700594,2776912,0,0,0,0,0,396657,2421,2712
0.78396354,3009500,141075,666989,0,0,0,404734,841,1951
0.785362527,3315367,278191,1304581,0,0,0,0,1148,1828
0.786628773,3025494,237791,1110364,0,0,0,0,2047,2629
0.787836426,2853099,290001,1371174,224066,0,0,0,1250,2557
0.789086548,3002189,328923,1533542,229255,0,0,0,0,2327
0.79034418,3021921,647682,2971518,181564,0,0,0,0,1768
0.791713026,3227034,222415,971089,104597,53461,0,0,0,1323
0.793012771,3096873,335667,1581953,213827,84553,0,0,0,0
0.794218005,2882608,318902,1495531,276053,70884,0,0,0,0
0.795443653,2921176,431218,2031681,318060,26476,24028,0,0,0
0.796628006,0,343043,1618471,265667,54124,28543,0,0,0
0.797813376,0,442606,2091043,299029,18128,28265,0,0,0
0.798976458,0,410866,1930289,317784,6841,27879,0,0,0
0.800152435,0,433305,1486084,194583,36504,29388,251461,0,0
0.801587527,0,0,1339290,126268,62567,33346,292853,0,0
0.802799896,0,0,1229677,199338,73450,29231,266807,0,0
0.80400819,0,0,1653652,207158,72694,28507,309547,0,0
0.805226149,0,0,0,177527,52968,29342,656870,0,0
0.806457227,0,0,0,210279,77383,31603,356393,0,0
0.807922456,5080024,437810,6676487,146362,59178,52555,285268,1774,1014
0.809223304,0,0,0,0,84661,30490,305372,2123,0
0.810419329,0,0,0,0,69042,28759,334241,2116,0
0.811589094,0,0,0,0,49168,27564,436594,1562,1932
0.812760664,0,0,0,0,0,27990,621452,1044,1949
0.813931136,0,0,0,0,0,28081,453860,1510,2514
0.815091608,0,0,0,0,0,27827,359514,2895,3718
0.816263021,2790603,0,0,0,0,28596,392682,3038,3766
0.817538654,3095588,0,0,0,0,0,145273,494,1161
0.818831559,3051754,0,0,0,0,0,195279,1817,2309
0.820014139,2802434,271485,1275507,0,0,0,296071,2038,2818
0.821249154,2965032,330248,1563722,0,0,0,0,2067,2062
0.822532243,3072404,290640,1372938,0,0,0,0,2254,2308
0.823778105,2943503,346490,1622656,233198,0,0,0,1901,2175
0.824996528,2918135,421995,1946637,201485,0,0,0,0,2524
0.826196374,2869195,370768,1734983,255589,0,0,0,0,2950
0.827481431,3048556,511614,2333531,137130,20075,0,0,0,1433
0.828774012,3074651,421544,1955878,212677,77137,0,0,0,0
0.829953876,3656774,437103,2935102,286729,66602,33086,424632,777,3544
0.831129167,2814287,405273,1908250,253764,43536,0,0,0,0
0.832296778,2787156,406110,1898971,279127,29470,27715,0,0,0
0.833518375,0,363176,1648061,146899,48390,32153,0,0,0
0.834903385,0,185207,876291,132578,74630,30976,0,0,0
0.836113944,0,290677,1548413,215498,65919,28427,351226,0,0
0.837332431,0,0,1409494,215587,80986,29375,298822,0,0
0.838603266,0,0,1677422,172556,67991,30374,366851,0,0
0.839858147,0,0,3044617,151475,60792,29673,480956,0,0
0.841111374,0,0,0,141440,58792,30025,248862,0,0
0.842386445,0,0,0,179368,77095,30170,300765,0,0
0.843609777,0,0,0,292560,48525,28661,366662,1464,0
0.844739696,0,0,0,0,13733,26992,399499,3014,0
0.845856174,0,0,0,0,47230,26860,321412,2032,0
0.846991175,0,0,0,0,13460,27217,416131,2266,0
0.848151534,0,0,0,0,8163,27588,384339,2606,3064
0.849442637,0,0,0,0,0,31107,532157,1954,2904
0.850681481,0,0,0,0,0,32153,205425,847,1632
0.852066302,3235844,0,0,0,0,31201,233166,1489,2130
0.853297556,2946275,0,0,0,0,0,264841,1699,2995
0.854503777,2892992,0,0,0,0,0,649988,740,1669
0.855719248,2875763,348028,1642868,0,0,0,295755,1747,2250
0.856973873,4599929,388725,2683982,65777,25627,43282,379970,2613,3434
0.858345146,3267775,175708,865802,0,0,0,0,1546,1635
0.859532912,2801793,345792,1643830,243470,0,0,0,1619,2303
0.860730951,2874625,383632,1782618,251705,0,0,0,0,2645
0.861950577,2911802,666373,3057705,179357,0,0,0,0,1731
0.863127684,2816123,441319,2078649,239920,0,0,0,0,2622
0.864310624,2812309,347478,1576508,262106,50849,0,0,0,2344
0.865486925,2808855,425846,2007853,327844,11183,0,0,0,0
0.866715029,2995635,300605,1410324,221199,48054,0,0,0,0
0.868084645,3226333,113929,536735,124445,73522,30472,0,0,0
0.86933304,0,247976,1164242,212009,54455,29522,0,0,0
0.870550043,0,309432,1463915,229841,71128,29276,0,0,0
0.871763446,0,353603,1640187,278868,59384,28755,335147,0,0
0.873050657,0,0,2054004,212227,62362,33089,454232,0,0
0.874504395,0,0,1090950,113172,52118,33451,220427,0,0
0.875767995,0,0,1502538,233543,69798,29124,359058,0,0
0.876963321,0,0,0,198720,47112,28744,597042,0,0
0.878157735,0,0,0,221502,63063,28573,435627,0,0
0.879329903,3430738,453527,8163962,269250,66375,35918,408434,399,328
0.88052172,0,0,0,265818,47366,28346,392633,2042,0
0.881689522,0,0,0,0,28538,28011,420395,2213,0
0.882855286,0,0,0,0,37295,28264,462092,1408,0
0.884110035,0,0,0,0,86330,30933,129119,1016,1006
0.885386788,0,0,0,0,0,29395,267014,1367,2054
0.886592454,0,0,0,0,0,28824,216786,1875,2479
0.887798464,2782559,0,0,0,0,28946,272726,1652,2564
0.889033756,2959462,0,0,0,0,0,628232,873,1579
0.890297453,3056769,0,0,0,0,0,346933,1549,2458
0.891673436,3234590,72792,341436,0,0,0,289712,1148,1578
0.892918658,2963056,306929,1440237,0,0,0,0,2555,3289
0.894131425,2901948,385095,1818621,0,0,0,0,3005,3592
0.895328682,2863055,343721,1613523,0,0,0,0,1993,2863
0.896501669,2776625,410607,1945259,296389,0,0,0,2109,3092
0.897667091,2789563,430228,2024655,307935,0,0,0,0,2964
0.898826857,2777104,476800,2215636,260581,0,0,0,0,2655
0.899990058,2784100,293403,1362467,159549,63157,0,0,0,2748
0.901373068,3298431,174217,809438,127292,70718,0,0,0,0
0.902609598,2953119,244508,1150605,191607,55340,0,0,0,0
0.903836574,2929069,396687,1808713,160664,40670,29002,0,0,0
0.905087166,0,474615,2200604,204877,68083,29604,0,0,0
0.906323178,2290282,309929,1585766,239892,103287,51715,440462,516,1493
0.907743185,5137506,359898,2670722,177667,53613,30744,122750,0,0
0.909080753,0,0,1515828,193240,72326,31177,323314,0,0
0.910284495,0,0,1719077,247050,64306,28915,366535,0,0
0.911492861,0,0,2353983,197420,47041,28522,561119,0,0
0.912630534,0,0,0,232994,42209,27215,456650,0,0
0.913796207,0,0,0,202262,53310,27983,504571,0,0
0.914964475,0,0,0,215620,47912,28004,600883,0,0
0.916140281,0,0,0,277298,52681,28444,295056,2945,0
0.917445635,0,0,0,0,64700,32065,153535,976,0
0.918684067,0,0,0,0,76681,28929,223136,2117,0
0.919898894,0,0,0,0,50148,28657,235825,1431,2497
0.921124317,0,0,0,0,0,29533,221522,2102,3020
0.922383524,0,0,0,0,0,30161,341988,2114,3093
0.923630354,2869811,0,0,0,0,30897,379966,2016,2735
0.924979578,3232966,0,0,0,0,0,193208,1683,1959
0.926250672,3021376,0,0,0,0,0,428829,1570,2581
0.927455887,2851001,152589,759693,0,0,0,381308,1700,2609
0.928649982,2853802,437132,2007332,0,0,0,0,1787,3063
0.929820469,2802105,615931,2854043,0,0,0,0,1153,2190
0.930986688,2792232,402573,1898165,0,0,0,0,2109,3045
0.932167807,3698928,461649,2530338,289386,20152,33889,374483,3536,4798
0.933398051,2996926,258635,1218797,196541,0,0,0,0,2069
0.934758651,3221733,201622,944857,132573,0,0,0,0,1482
0.935945848,2797973,260901,1163599,168406,44665,0,0,0,2484
0.937166534,2921701,290715,1368329,170793,51960,0,0,0,0
0.938401146,2960753,337412,1574429,245124,72977,0,0,0,0
0.939652269,2987846,340269,1608512,227045,73598,28727,0,0,0
0.940923035,0,391738,1786467,193210,61117,32211,0,0,0
0.942357097,0,510594,2366733,136754,49875,32679,0,0,0
0.943565026,0,338192,1498968,217106,81483,28513,329740,0,0
0.944751627,0,0,1545936,229117,80358,28640,328668,0,0
0.945958291,0,0,1838070,299202,42063,28749,386028,0,0
0.947136494,0,0,1975012,288430,31979,28133,420516,0,0
0.948304796,0,0,1121518,285956,43276,27777,337087,0,0
0.949457575,0,0,0,279345,20470,28168,381174,0,0
0.950724601,0,0,0,90922,53878,31437,105420,0,0
0.952019208,0,0,0,178501,71801,29525,211403,2072,0
0.953202858,0,0,0,0,42486,28448,295695,1665,0
0.954413281,0,0,0,0,64209,29099,344886,1209,0
0.955671191,0,0,0,0,80746,29791,326102,1748,3138
0.956888394,0,0,0,0,0,30508,423788,1389,2351
0.95833556,0,0,0,0,0,34110,475844,715,1204
0.959577019,2782034,0,0,0,0,29004,355064,1637,2528
0.960741187,4472958,445578,7748633,60421,23041,42508,378402,3778,4537
0.961933514,2849971,0,0,0,0,0,353573,1834,2810
0.963099,2787930,0,0,0,0,0,362318,2244,2620
0.964242023,2709581,507253,2314260,0,0,0,344735,1249,2633
0.965399341,2772251,536962,2496110,0,0,0,0,1587,2311
0.966623628,3014947,281372,1331930,0,0,0,0,817,1826
0.968096875,3412277,105206,494219,197702,0,0,0,1007,1827
0.969325644,2942914,258170,1148943,198610,0,0,0,0,2828
0.97057024,2975389,274124,1286451,222918,0,0,0,0,3032
0.971767585,2831196,289694,1369556,221460,72445,0,0,0,3042
0.97299128,2856958,257259,1207543,229530,73024,0,0,0,0
0.974255531,3050624,290073,1366057,228893,53720,0,0,0,0
0.975592592,3085699,220557,1046407,149585,57369,25514,0,0,0
0.976780758,0,332631,1565026,271396,53155,28382,0,0,0
0.977955714,0,404468,1895819,229758,53501,28277,0,0,0
0.979145929,0,380822,1749167,194724,49573,25934,0,0,0
0.98030264,0,272003,1772713,267796,33044,27467,403060,0,0
0.981456998,0,0,3142883,188542,22076,27670,685041,0,0
0.982608976,0,0,1929097,253511,29299,28023,408109,0,0
0.983910704,3611345,359532,2560922,116332,66592,43008,200139,779,1507
0.985205488,0,0,0,194944,88923,28053,243086,0,0
0.986404166,0,0,0,231337,72899,28674,311311,0,0
0.987656948,0,0,0,169878,38734,30207,229392,1248,0
0.989018097,0,0,0,0,60151,29619,222175,944,0
0.990233338,0,0,0,0,74472,29185,394241,1719,0
0.991436182,0,0,0,0,61046,28526,368840,1736,2804
0.992652046,0,0,0,0,0,29250,314882,2145,2312
0.993829876,0,0,0,0,0,28051,557022,786,2008
0.995029857,0,0,0,0,0,28920,432379,1275,2425
0.996224359,2550995,0,0,0,0,26111,344168,1465,2439
0.997402983,2821006,0,0,0,0,0,315079,3273,3831
0.998586879,2834258,0,0,0,0,0,430376,3185,4185
0.999814555,2955514,173824,782526,0,0,0,386247,1761,2637
1.00122398,3126917,112522,533631,0,0,0,0,1024,1464
1.002418806,2854203,384667,1810832,0,0,0,0,2254,2719
1.003593813,2787579,384467,1802614,301881,0,0,0,2566,3210
1.004828976,2987964,380517,1787942,223862,0,0,0,0,2597
1.006072086,2772218,324210,1477951,153383,0,0,0,0,1976
1.007259708,2839616,385982,1814921,238307,0,0,0,0,2646
1.008433654,2787826,482721,2213441,227323,29819,0,0,0,2878
1.009602143,2797783,616828,2871959,241620,22423,0,0,0,0
1.010748493,6879911,801829,6911091,261049,53170,68243,543560,591,1439
1.011930299,2825211,295800,1612616,225300,56798,27780,0,0,0
1.013103707,0,398458,1878034,249432,48444,28131,0,0,0
1.014280773,0,463918,2114848,245830,28740,27913,0,0,0
1.015419071,0,485726,2248271,245598,31151,27101,258405,0,0
1.0165689,0,0,1855734,253461,32260,27674,394292,0,0
1.017744034,0,0,3086973,188592,37804,28152,679336,0,0
1.018912815,0,0,2149608,254068,40318,27975,465683,0,0
1.020048825,0,0,1297841,302730,42530,26719,353106,0,0
1.021211563,0,0,0,340051,11814,27843,479732,0,0
1.022369838,0,0,0,305360,35225,27815,405598,0,0
1.023525741,0,0,0,320656,11242,27190,451430,2704,0
